Emotion ,Type,pcm_intensity_sma_amean,pcm_fftMag_mfcc_sma1_amean,pcm_fftMag_mfcc_sma2_amean,pcm_fftMag_mfcc_sma3_amean,pcm_fftMag_mfcc_sma4_amean,pcm_fftMag_mfcc_sma5_amean,pcm_fftMag_mfcc_sma6_amean,pcm_fftMag_mfcc_sma7_amean,pcm_fftMag_mfcc_sma8_amean,pcm_fftMag_mfcc_sma10_amean,pcm_fftMag_mfcc_sma11_amean,pcm_fftMag_mfcc_sma12_amean,lspFreq_sma0_amean,lspFreq_sma1_amean,lspFreq_sma2_amean,lspFreq_sma3_amean,lspFreq_sma4_amean,lspFreq_sma5_amean,lspFreq_sma6_amean,lspFreq_sma7_amean,pcm_zcr_sma_amean,voiceProb_sma_amean,F0_sma_amean,F0env_sma_amean
happy,1,0,0.368486,0.867744,0.463999,0.445024,0.443425,0.381765,0.56589,0.299616,0.584885,0.385842,0.498924,0.536534,0.589251,0.568821,0.61406,0.405422,0.228069,0.143915,0.69328,0.093653,0.704424,0.380847,0.546714
happy,1,0,0.412217,0.869569,0.431201,0.36098,0.443169,0.401846,0.597826,0.306547,0.569586,0.43398,0.505175,0.511573,0.527508,0.566598,0.598648,0.476329,0.305738,0.161878,0.693393,0.093321,0.690335,0.46132,0.667904
happy,1,0,0.301256,0.877177,0.432635,0.45312,0.473717,0.335222,0.577466,0.318855,0.63685,0.430411,0.498468,0.676543,0.653761,0.598439,0.630498,0.449265,0.213592,0.119345,0.680622,0.115088,0.628088,0.307275,0.462626
happy,1,0,0.272392,0.819875,0.456709,0.487663,0.519995,0.354753,0.586986,0.349427,0.590372,0.412507,0.536993,0.634546,0.65349,0.599957,0.637964,0.511181,0.322909,0.1802,0.712581,0.115779,0.633464,0.408334,0.608335
happy,1,0,0.298589,0.859886,0.451156,0.431514,0.446219,0.36358,0.570387,0.314158,0.625311,0.426598,0.515887,0.62495,0.628744,0.590718,0.619339,0.438665,0.189084,0.108497,0.682263,0.113513,0.659203,0.394407,0.635864
happy,1,0,0.322783,0.828776,0.45641,0.457667,0.4987,0.345552,0.593271,0.372739,0.598778,0.378634,0.506254,0.601915,0.643845,0.61937,0.673352,0.535758,0.340544,0.190891,0.719506,0.11439,0.645337,0.326863,0.461957
happy,1,0,0.343028,0.828961,0.435948,0.394466,0.453715,0.354715,0.557104,0.355059,0.581178,0.411259,0.479701,0.539767,0.563393,0.551949,0.598304,0.426902,0.268164,0.15539,0.689353,0.087827,0.702515,0.426503,0.612789
happy,1,0,0.383783,0.866758,0.464017,0.428824,0.442007,0.371411,0.509853,0.263103,0.60095,0.436602,0.505605,0.531152,0.57199,0.584891,0.618321,0.471786,0.295707,0.160672,0.697721,0.083608,0.685389,0.347625,0.50919
happy,1,0,0.360269,0.848929,0.512946,0.491648,0.414421,0.300095,0.547519,0.300446,0.521189,0.42819,0.547106,0.558225,0.589686,0.557102,0.626335,0.445561,0.252305,0.143746,0.687052,0.085801,0.714083,0.387295,0.551574
happy,1,0,0.270939,0.847457,0.496946,0.455063,0.49556,0.363727,0.616036,0.339722,0.634746,0.400937,0.542542,0.686194,0.664048,0.606654,0.662784,0.529829,0.343029,0.187342,0.71634,0.119689,0.684206,0.54691,0.884373
happy,1,0,0.336435,0.84812,0.447136,0.404507,0.469117,0.366481,0.540209,0.28921,0.599525,0.445589,0.503011,0.558688,0.617266,0.571114,0.618762,0.451561,0.271073,0.157239,0.698885,0.101626,0.657291,0.370175,0.627505
happy,1,0,0.3272,0.829808,0.44628,0.416568,0.438603,0.326574,0.550434,0.290712,0.598461,0.355659,0.471147,0.573216,0.583696,0.544264,0.605458,0.400213,0.18799,0.134955,0.688275,0.094522,0.711686,0.400614,0.57918
happy,1,0,0.287143,0.841727,0.485128,0.480819,0.459927,0.282603,0.578972,0.327378,0.604491,0.434786,0.547548,0.622131,0.662025,0.602625,0.654581,0.512127,0.319177,0.175389,0.709282,0.112102,0.655023,0.434114,0.783583
happy,1,0,0.310598,0.857061,0.491453,0.489622,0.418149,0.30331,0.544832,0.270019,0.578093,0.450843,0.539396,0.619957,0.626637,0.577913,0.620623,0.438273,0.196075,0.100359,0.681468,0.101034,0.686769,0.367333,0.529584
happy,1,0,0.25982,0.880789,0.519016,0.514839,0.509078,0.358133,0.611112,0.331005,0.635533,0.432424,0.564811,0.62832,0.722368,0.648819,0.699945,0.546008,0.355863,0.19434,0.722813,0.119418,0.656309,0.402508,0.678927
happy,1,0,0.321722,0.791371,0.539689,0.516165,0.527029,0.429997,0.627514,0.366975,0.722617,0.400993,0.491553,0.608865,0.637728,0.666374,0.745519,0.527841,0.419216,0.394043,0.785309,0.132877,0.615016,0.267639,0.256231
angry,3,0,0.347008,0.856731,0.505553,0.490501,0.495178,0.325648,0.570607,0.291276,0.599375,0.411518,0.542465,0.641435,0.676702,0.638328,0.706223,0.56288,0.343872,0.196279,0.730234,0.320107,0.558925,0.33831,0.47073
angry,3,0,0.374237,0.774609,0.47531,0.547697,0.49087,0.338582,0.615668,0.352225,0.627628,0.435717,0.552166,0.555742,0.562616,0.524247,0.60051,0.445405,0.298643,0.185163,0.722893,0.0728,0.619495,0.374396,0.681778
angry,3,0,0.397243,0.815468,0.509134,0.551619,0.445895,0.279664,0.5741,0.322426,0.645665,0.412275,0.546806,0.527812,0.54455,0.526886,0.602751,0.414798,0.295011,0.182553,0.72596,0.06828,0.699961,0.455491,0.714129
angry,3,0,0.34295,0.875027,0.54857,0.557424,0.490304,0.338504,0.586005,0.286501,0.621866,0.446149,0.576822,0.528708,0.607204,0.573532,0.607794,0.443334,0.309554,0.175898,0.72283,0.066179,0.665648,0.434794,0.754725
angry,3,0,0.430276,0.7038,0.501106,0.579608,0.426845,0.32806,0.53705,0.288429,0.514508,0.342973,0.529459,0.549712,0.503819,0.440484,0.547693,0.43548,0.268698,0.167441,0.706072,0.074623,0.667016,0.402233,0.665426
angry,3,0,0.441834,0.751928,0.476068,0.520861,0.433118,0.328439,0.552724,0.286114,0.638841,0.4163,0.516959,0.521846,0.514676,0.465562,0.570033,0.459644,0.284327,0.162912,0.712841,0.07276,0.730393,0.435974,0.643023
angry,3,0,0.329858,0.868678,0.531929,0.5553,0.515222,0.358204,0.613084,0.331252,0.615114,0.437004,0.580602,0.520769,0.62822,0.581819,0.614582,0.457824,0.319883,0.188223,0.730462,0.067871,0.64746,0.422216,0.674693
angry,3,0,0.437904,0.754489,0.482976,0.521875,0.433092,0.343832,0.567596,0.276717,0.602022,0.383017,0.553936,0.530246,0.524196,0.458044,0.563916,0.450746,0.288885,0.166769,0.717148,0.073184,0.692741,0.382682,0.619728
angry,3,0,0.324792,0.880515,0.532316,0.527736,0.506373,0.37558,0.617002,0.330191,0.641221,0.440969,0.571934,0.530816,0.633954,0.587204,0.612384,0.45635,0.316095,0.177708,0.723554,0.065619,0.630174,0.376997,0.514374
angry,3,0,0.53404,0.771693,0.508724,0.841226,0.717571,0.583342,0.800629,0.517178,0.535933,0.433186,0.592702,0.325251,0.456821,0.649375,0.56393,0.461794,0.846236,0.909936,0.971663,0.011399,0.509735,0.399214,0.252742
angry,3,0,0.351746,0.875103,0.521251,0.508766,0.495233,0.343066,0.587713,0.314522,0.617875,0.42789,0.557493,0.579279,0.651063,0.614287,0.661072,0.510376,0.331433,0.186433,0.722268,0.189535,0.625023,0.395782,0.624891
angry,3,0,0.353419,0.829036,0.514429,0.488486,0.54565,0.414685,0.570588,0.378302,0.598471,0.402565,0.519173,0.534931,0.614058,0.542437,0.595972,0.450506,0.316039,0.198378,0.72112,0.063976,0.551464,0.340915,0.691434
angry,3,0,0.422923,0.742985,0.50903,0.281824,0.546818,0.38311,0.405836,0.354251,0.657801,0.395652,0.413814,0.515164,0.545081,0.435442,0.47061,0.413922,0.245209,0.165378,0.712845,0.069511,0.640582,0.374886,0.569866
angry,3,0,0.778617,0.415322,0.861119,0.317239,0.541359,0.179889,0.398276,0.651742,0.489154,0.623325,0.449628,0.211383,0.326019,0.17425,0.030756,0.393186,0.673143,0.782878,0.906199,0.012186,0.911657,0.386883,0.213944
angry,3,0,0.372972,0.792008,0.511204,0.476853,0.483032,0.330831,0.582437,0.339295,0.589958,0.392234,0.516362,0.628461,0.576816,0.542437,0.613109,0.487371,0.274278,0.175341,0.704594,0.188679,0.641964,0.426114,0.647063
angry,3,0,0.38932,0.780687,0.479809,0.555507,0.490876,0.33267,0.592107,0.329098,0.644566,0.407467,0.526037,0.553116,0.524365,0.511279,0.592071,0.443845,0.295244,0.168384,0.719582,0.076159,0.707948,0.455881,0.678048
angry,3,0,0.630721,0.484052,0.667784,0.087151,0.847103,0.430664,0.548395,0.880067,0.727911,0.274887,0.403606,0.234236,0.465671,0.297825,0.190069,0.36201,0.636163,0.791779,0.864635,0.025439,0.509495,0.183627,0.076357
angry,3,0,0.399354,0.686065,0.493297,0.327702,0.573221,0.334422,0.453244,0.468616,0.571004,0.31882,0.434575,0.558167,0.603153,0.481382,0.540307,0.484802,0.306484,0.244599,0.712549,0.187711,0.61169,0.329562,0.519952
angry,3,0,0.399196,0.767324,0.477248,0.235109,0.561332,0.388274,0.497773,0.346238,0.635614,0.366863,0.445431,0.491497,0.589587,0.46813,0.489593,0.390595,0.237888,0.153901,0.702783,0.063672,0.768982,0.464878,0.641197
angry,3,0,0.398466,0.784018,0.508899,0.284194,0.502474,0.325811,0.530229,0.374587,0.553309,0.333353,0.488808,0.516266,0.564744,0.468245,0.504953,0.387239,0.203185,0.135773,0.69495,0.065755,0.650493,0.360862,0.584994
angry,3,0,0.39494,0.776288,0.492052,0.302955,0.50372,0.338946,0.491479,0.408642,0.586455,0.332532,0.441013,0.4873,0.571118,0.447946,0.50155,0.402888,0.226468,0.145796,0.700726,0.065239,0.689209,0.386517,0.622763
angry,3,0,0.404178,0.781241,0.524477,0.336513,0.510136,0.347001,0.564404,0.38483,0.572309,0.351303,0.458862,0.473116,0.580117,0.462922,0.522729,0.389315,0.227385,0.161133,0.712177,0.059846,0.723671,0.516249,0.713764
angry,3,0,0.421773,0.815061,0.525779,0.360729,0.531437,0.331529,0.476918,0.386499,0.60686,0.3318,0.436811,0.499007,0.57205,0.45826,0.516771,0.38288,0.228073,0.184159,0.717141,0.060968,0.681369,0.399897,0.578938
angry,3,0,0.570828,0.552385,1,0.013315,0.566194,0.150868,0.508378,0.549635,0.654693,0.441712,0.329401,0.459955,0.459451,0.278547,0.053884,0.256556,0.670971,0.771133,0.906011,0.029336,0.819079,0.297499,0.122979
angry,3,0,0.397734,0.829735,0.493301,0.432426,0.49657,0.319094,0.546555,0.322339,0.628137,0.415577,0.531999,0.527311,0.6113,0.553025,0.612837,0.482567,0.282367,0.168865,0.697975,0.18436,0.614772,0.395422,0.622065
angry,3,0,0.312769,0.762878,0.563429,0.723495,0.920786,0.555307,0.792929,0.665648,0.596526,0.406765,0.599755,0.552744,0.618227,0.5084,0.485208,0.358643,0.80803,0.862617,0.973685,0.021524,0.638606,0.827449,0.442634
angry,3,0,0.375104,0.778545,0.542327,0.577439,0.422688,0.238253,0.601366,0.323116,0.536478,0.459473,0.596169,0.61401,0.570692,0.525159,0.632272,0.49778,0.311812,0.204041,0.716238,0.193635,0.640199,0.405134,0.577244
angry,3,1,0.406782,0.691577,0.554328,0.286801,0.502732,0.346277,0.502746,0.493292,0.571601,0.348836,0.442844,0.530488,0.551667,0.407363,0.474649,0.396208,0.219479,0.204794,0.724675,0.065507,0.613585,0.325543,0.59668
angry,3,0,0.409642,0.754149,0.595316,0.318625,0.484287,0.273773,0.440231,0.376164,0.683952,0.334977,0.460162,0.510313,0.578454,0.463752,0.470117,0.382213,0.249234,0.143699,0.702665,0.06414,0.743385,0.442373,0.60312
angry,3,0,0.406063,0.830623,0.526399,0.37072,0.513802,0.325569,0.47104,0.32685,0.619045,0.345724,0.516005,0.499888,0.584374,0.486682,0.555566,0.407295,0.242209,0.17326,0.72301,0.061096,0.641686,0.372264,0.65105
angry,3,0,0.427118,0.801571,0.541818,0.387187,0.475561,0.321632,0.510414,0.380611,0.557023,0.329743,0.474648,0.502247,0.560509,0.474643,0.533901,0.417173,0.262664,0.169687,0.708598,0.063639,0.709517,0.402428,0.572769
angry,3,0,0.252075,0.881222,0.501114,0.48513,0.779446,0.267365,0.612384,0.620651,0.519754,0.43171,0.594703,0.729054,0.697159,0.477331,0.395492,0.168747,0,0.586558,0.84858,0.09223,0.316958,0,0
angry,3,0,0.389497,0.778497,0.478402,0.498482,0.489168,0.337147,0.55226,0.346347,0.58915,0.372611,0.509325,0.604216,0.585504,0.546101,0.637028,0.515339,0.311281,0.174804,0.700332,0.188756,0.612287,0.370673,0.602357
angry,3,0,0.813616,0.664864,0.649478,0.550217,0.653674,0.356989,0.580988,0.566436,0.707798,0.312456,0.351299,0.109938,0.332519,0.261196,0.459765,0.375751,0.647043,0.858818,0.930995,0.005121,0.823565,0.435501,0.213497
angry,3,0,0.359596,0.847726,0.502159,0.500154,0.508486,0.366312,0.604636,0.318678,0.617346,0.410555,0.525496,0.593193,0.625586,0.601631,0.658027,0.511034,0.331953,0.19719,0.729746,0.188585,0.605247,0.357348,0.540868
angry,3,0,0.4701,0.691972,0.514758,0.611107,0.369044,0.244206,0.533705,0.302903,0.509248,0.404639,0.534565,0.493704,0.489175,0.435549,0.553349,0.465294,0.278618,0.163697,0.715696,0.071828,0.707565,0.451171,0.679863
angry,3,0,0.448468,0.663922,0.459937,0.591454,0.415511,0.269281,0.54439,0.323887,0.589688,0.351958,0.536713,0.526407,0.493001,0.438033,0.54051,0.455905,0.277916,0.174023,0.710669,0.071884,0.700874,0.424398,0.611702
angry,3,0,0.404573,0.764015,0.478931,0.52281,0.453874,0.304769,0.560815,0.362186,0.592427,0.383923,0.56792,0.549059,0.536002,0.494468,0.591232,0.442876,0.298058,0.176564,0.723734,0.073864,0.661159,0.415457,0.69782
angry,3,0,0.340136,0.797949,0.465143,0.562784,0.521932,0.327499,0.608999,0.389229,0.590981,0.360896,0.53329,0.529615,0.593411,0.566838,0.599587,0.433065,0.300373,0.199848,0.730273,0.064604,0.627254,0.378997,0.527219
angry,3,0,0.439576,0.69171,0.473883,0.592116,0.42321,0.237265,0.591455,0.417743,0.509069,0.32669,0.541609,0.580684,0.460663,0.462031,0.585587,0.468816,0.298136,0.217732,0.728819,0.075143,0.661942,0.471506,0.72652
angry,3,0,0.369947,0.82875,0.468303,0.511714,0.478771,0.353103,0.594387,0.35888,0.618585,0.377462,0.533045,0.532927,0.552628,0.559368,0.605693,0.410874,0.247076,0.166896,0.713557,0.072914,0.680916,0.406515,0.671714
angry,3,0,0.351173,0.826733,0.497263,0.561686,0.526759,0.349852,0.646625,0.395194,0.567344,0.396935,0.527496,0.498775,0.613583,0.571274,0.600268,0.438575,0.310292,0.184532,0.721195,0.063811,0.64448,0.365342,0.517062
angry,3,0,0.426356,0.732525,0.471178,0.502705,0.444846,0.376876,0.586096,0.321624,0.612549,0.380394,0.532203,0.536843,0.522892,0.469636,0.574979,0.471484,0.285216,0.166371,0.713667,0.0756,0.696492,0.398926,0.647478
angry,3,0,0.337108,0.816956,0.500819,0.593385,0.534219,0.327906,0.619641,0.402891,0.601575,0.406352,0.538309,0.529061,0.610392,0.58906,0.613277,0.460867,0.318783,0.194609,0.725313,0.067326,0.62127,0.333017,0.478184
angry,3,0,0.417953,0.739032,0.502605,0.579554,0.420344,0.27595,0.583963,0.330021,0.568131,0.436943,0.567691,0.548161,0.52668,0.463616,0.563842,0.448483,0.278498,0.166714,0.707955,0.074817,0.697224,0.398909,0.63854
angry,3,0,0.396647,0.795485,0.491942,0.532702,0.464518,0.321978,0.603467,0.333475,0.578849,0.384341,0.55111,0.507552,0.542405,0.518698,0.593646,0.446623,0.310004,0.195948,0.73054,0.064052,0.704896,0.498302,0.753325
angry,3,0,0.404708,0.774147,0.500468,0.512207,0.431867,0.327997,0.566373,0.280185,0.604166,0.407672,0.532811,0.552871,0.523825,0.469516,0.587962,0.412051,0.280081,0.168454,0.70724,0.069643,0.671159,0.400518,0.674162
angry,3,0,0.311591,0.881869,0.517918,0.525678,0.510679,0.347625,0.612154,0.314528,0.625152,0.429272,0.56237,0.538593,0.652215,0.580074,0.613248,0.416516,0.285071,0.17248,0.721381,0.069245,0.652474,0.384212,0.628126
angry,3,0,0.362446,0.75707,0.501441,0.610397,0.461072,0.264162,0.593914,0.373155,0.540483,0.37055,0.541158,0.580643,0.546959,0.53451,0.594174,0.421998,0.290501,0.18811,0.710537,0.077584,0.58959,0.335627,0.501082
angry,3,0,0.344009,0.819737,0.487615,0.577314,0.5345,0.312802,0.573951,0.37711,0.550997,0.372064,0.543927,0.539009,0.600863,0.582476,0.608588,0.452019,0.313795,0.188214,0.72317,0.070677,0.619414,0.354978,0.599508
angry,3,0,0.48156,0.651287,0.43678,0.54613,0.426457,0.337008,0.582076,0.30073,0.560991,0.391442,0.490713,0.515141,0.488578,0.429665,0.540462,0.462298,0.271762,0.160876,0.701138,0.070067,0.718718,0.435132,0.658552
angry,3,0,0.37071,0.837202,0.528446,0.525888,0.459515,0.340821,0.591359,0.249901,0.626928,0.424414,0.542361,0.556894,0.567925,0.525714,0.59944,0.437083,0.306023,0.171201,0.717313,0.070882,0.700338,0.457923,0.727008
angry,3,0,0.459753,0.72457,0.467889,0.554818,0.42873,0.297498,0.554198,0.309694,0.486892,0.343052,0.522504,0.501718,0.486396,0.458952,0.570459,0.434938,0.280825,0.191028,0.728476,0.062762,0.740089,0.495913,0.683611
angry,3,0,0.472708,0.685786,0.421801,0.486626,0.459882,0.36358,0.542878,0.271729,0.629762,0.359257,0.494265,0.515031,0.478283,0.453127,0.557627,0.482968,0.28656,0.180344,0.717331,0.071745,0.728339,0.464759,0.653867
angry,3,0,0.453531,0.655834,0.415779,0.551072,0.4528,0.295516,0.549309,0.344613,0.634204,0.364184,0.492305,0.50933,0.48741,0.43557,0.552548,0.456351,0.275013,0.164734,0.7066,0.071884,0.726535,0.434718,0.626937
angry,3,0,0.443618,0.74141,0.471964,0.511742,0.44186,0.312264,0.584808,0.323487,0.604912,0.382944,0.54919,0.533013,0.51912,0.463954,0.58092,0.463251,0.289717,0.169015,0.712801,0.072468,0.690469,0.400774,0.586338
angry,3,0,0.453427,0.748021,0.468479,0.514656,0.436487,0.334385,0.565131,0.267139,0.624346,0.397625,0.544795,0.493509,0.490115,0.467396,0.562596,0.464589,0.284107,0.164381,0.711734,0.069168,0.733456,0.469873,0.683563
angry,3,0,0.337304,0.865826,0.544109,0.547197,0.468462,0.315197,0.595297,0.296275,0.585265,0.448725,0.571613,0.551269,0.59139,0.574448,0.611371,0.44121,0.300569,0.175187,0.722049,0.069263,0.690068,0.478261,0.761123
angry,3,0,0.354509,0.810162,0.486617,0.550163,0.508876,0.367522,0.645792,0.347562,0.636521,0.400425,0.490306,0.493305,0.587977,0.572838,0.607392,0.455416,0.318014,0.198341,0.73914,0.062379,0.615393,0.360129,0.517579
angry,3,0,0.440985,0.715461,0.497364,0.583274,0.40598,0.265046,0.518026,0.271666,0.574632,0.352905,0.527101,0.504617,0.502858,0.454855,0.571838,0.457157,0.285053,0.171703,0.715913,0.069164,0.722997,0.462876,0.668461
angry,3,0,0.423974,0.745598,0.495606,0.522878,0.431259,0.345982,0.53759,0.274687,0.594432,0.384773,0.543176,0.531343,0.514775,0.472576,0.563996,0.458661,0.286538,0.162715,0.701541,0.069121,0.714384,0.415081,0.605024
angry,3,0,0.465138,0.72771,0.49668,0.536728,0.398752,0.321444,0.590576,0.302698,0.501028,0.372182,0.527944,0.488424,0.525016,0.452278,0.573578,0.466256,0.287904,0.166539,0.716532,0.07173,0.717803,0.473062,0.674642
angry,3,0,0.340596,0.828047,0.53083,0.573885,0.487482,0.317713,0.613892,0.337574,0.574547,0.401553,0.552751,0.524599,0.584127,0.577986,0.609876,0.45119,0.316408,0.181602,0.718795,0.062491,0.691239,0.432768,0.723779
angry,3,0,0.415281,0.719511,0.472316,0.561404,0.451783,0.31473,0.586358,0.327826,0.573469,0.345484,0.500609,0.526247,0.530205,0.461745,0.559027,0.444087,0.280157,0.154455,0.707168,0.073187,0.667081,0.377753,0.590592
angry,3,0,0.413342,0.779974,0.466679,0.520864,0.449388,0.30884,0.539969,0.329206,0.639674,0.32788,0.531531,0.539064,0.514109,0.482168,0.591167,0.421591,0.280616,0.162797,0.713093,0.073125,0.707887,0.48278,0.681396
angry,3,0,0.354107,0.801485,0.491623,0.570545,0.533512,0.339566,0.577632,0.342414,0.579784,0.359377,0.540056,0.530607,0.56969,0.559296,0.598891,0.448099,0.308863,0.17614,0.717005,0.064874,0.629761,0.35788,0.53793
angry,3,0,0.390215,0.796835,0.500469,0.532594,0.465374,0.36804,0.601015,0.317846,0.628069,0.387986,0.57138,0.554171,0.544217,0.501699,0.591609,0.446672,0.303338,0.170989,0.72115,0.07219,0.679241,0.447601,0.673647
angry,3,0,0.370343,0.761846,0.467358,0.596336,0.507491,0.28783,0.598812,0.403434,0.572672,0.369105,0.529775,0.528099,0.567471,0.566128,0.600578,0.451604,0.312885,0.190276,0.711944,0.064877,0.581589,0.364296,0.655863
angry,3,0,0.370711,0.775423,0.475538,0.580883,0.497395,0.308107,0.63697,0.411828,0.556174,0.404051,0.574886,0.537196,0.54228,0.556315,0.600395,0.461567,0.314904,0.196842,0.725575,0.064373,0.686233,0.473259,0.745267
angry,3,0,0.374203,0.847058,0.482133,0.489339,0.498635,0.396876,0.656417,0.316841,0.560755,0.402873,0.548851,0.501407,0.579104,0.579117,0.606204,0.462741,0.311559,0.195586,0.732471,0.064297,0.689583,0.443495,0.734566
angry,3,0,0.423208,0.754105,0.481987,0.555386,0.440771,0.314729,0.577691,0.271458,0.577627,0.377144,0.548287,0.530962,0.525911,0.484061,0.587193,0.449034,0.296732,0.175149,0.720938,0.071576,0.660864,0.388949,0.624042
angry,3,0,0.339725,0.850489,0.525558,0.549901,0.504695,0.360861,0.610773,0.332443,0.637193,0.437406,0.562982,0.534187,0.591974,0.574973,0.609616,0.458384,0.316174,0.177293,0.724398,0.065985,0.667264,0.402934,0.705781
angry,3,0,0.384768,0.723194,0.442081,0.60288,0.512857,0.321767,0.610998,0.420479,0.543809,0.351962,0.547607,0.540875,0.530223,0.524492,0.587208,0.443618,0.312949,0.208757,0.718507,0.072497,0.639775,0.412988,0.663376
angry,3,0,0.404818,0.791154,0.505209,0.547129,0.425542,0.305161,0.611914,0.311827,0.595898,0.412421,0.578214,0.564563,0.51475,0.499162,0.59131,0.440999,0.302337,0.183889,0.720985,0.071452,0.679934,0.464927,0.739659
angry,3,0,0.855824,0.534566,0.439106,0.71706,0.330244,0.524698,0.725872,0.106653,0.595423,0.516565,0.375052,0.209862,0.238778,0.096749,0.459371,0.377095,0.768622,0.847741,0.954534,0.023955,0.720579,0.320814,0.132718
angry,3,0,0.398913,0.764195,0.486138,0.579864,0.475024,0.260932,0.560801,0.371868,0.600166,0.370338,0.534424,0.557734,0.570848,0.552111,0.638057,0.498598,0.31177,0.179839,0.705971,0.183475,0.62905,0.388183,0.645101
angry,3,0,0.447627,0.748051,0.466585,0.513972,0.442529,0.338371,0.502847,0.231325,0.592697,0.374338,0.518643,0.516814,0.524974,0.463565,0.560173,0.44578,0.282232,0.166573,0.716424,0.072333,0.656892,0.411037,0.643268
angry,3,0,0.439352,0.827064,0.520336,0.492128,0.387292,0.273844,0.527713,0.260792,0.564338,0.399021,0.576439,0.511501,0.491228,0.50068,0.595277,0.450493,0.301894,0.202283,0.725369,0.063292,0.740879,0.456846,0.675929
angry,3,0,0.497364,0.696296,0.423953,0.487344,0.403605,0.330581,0.557246,0.317784,0.553559,0.335848,0.541716,0.428214,0.483877,0.435677,0.565394,0.464587,0.283715,0.167277,0.703568,0.062506,0.771506,0.469777,0.633698
angry,3,0,0.435152,0.714439,0.457857,0.541659,0.411687,0.308526,0.573139,0.363123,0.584292,0.340034,0.51079,0.536452,0.485464,0.447952,0.573506,0.436192,0.282091,0.176827,0.721282,0.073027,0.678731,0.408781,0.665437
angry,3,0,0.349552,0.856601,0.520642,0.542466,0.496094,0.331331,0.562859,0.311289,0.615006,0.407775,0.568766,0.550484,0.592959,0.57979,0.609518,0.456819,0.313067,0.178545,0.725223,0.068097,0.689958,0.411396,0.742803
angry,3,0,0.379686,0.772371,0.48338,0.601679,0.512621,0.320689,0.577409,0.379096,0.597505,0.355159,0.522666,0.473422,0.552854,0.541901,0.59891,0.447032,0.315766,0.190893,0.721999,0.062553,0.653548,0.437362,0.708749
angry,3,0,0.43942,0.816128,0.478142,0.48722,0.450758,0.328103,0.555632,0.262928,0.606481,0.366266,0.524451,0.506673,0.530786,0.504686,0.595734,0.429839,0.295186,0.164073,0.714705,0.06672,0.736999,0.434731,0.637804
angry,3,0,0.433189,0.787864,0.468952,0.517302,0.459098,0.304636,0.508083,0.230837,0.653261,0.402361,0.519257,0.469925,0.518859,0.498771,0.588568,0.424071,0.290059,0.171868,0.723536,0.059107,0.749787,0.501119,0.659109
